codigo_bip,descripcion,anio,tipologia,sector,sub_sector,fuente_financiera,rate,monto_solicitado_M,etapa_actual,institucion_financiera,institucion_formuladora,costo_total_M,localidad,tipo_territorial,latitud,longitud,decada,periodo_pladeco
30091584,"MEJORAMIENTO AVDA ALONSO DE ERCILLA, COMUNA DE RENGO",2014,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,69844.0,DISEÑO,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,69844.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30103618,CONSTRUCCION CENTRO DE ESTUDIO Y TRABAJO LOS CESARES DE RENGO,2014,PROYECTO,Justicia y Seguridad,INTERSUBSECTORIAL JUSTICIA,Sectorial,RS,1062934.0,PERFIL,GENDARMERIA DE CHILE,GENDARMERIA DE CHILE,1564320.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30104226,"CONSERVACION CENTRO DE LACTANTES Y PRE ESCOLARES,  VI REGION",2014,PROYECTO,Justicia y Seguridad,ASISTENCIA DE MENORES,FNDR,,10.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SERVICIO NACIONAL DE MENORES VI REGION,197941.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30104673,CONSTRUCCION COMPLEJO POLIDEPORTIVO ORIENTE I ETAPA.RENGO,2014,PROYECTO,Deporte,DEPORTE COMPETITIVO,FNDR,RS,83364.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,297642.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30110778,CONSTRUCCION PARQUE RECREATIVO ORIENTE DE LA COMUNA DE RENGO,2014,PROYECTO,Multisectorial,DESARROLLO URBANO,FNDR,RS,310559.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,1236143.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30112398,CONSTRUCCION COMPLEJO POLIDEPORTIVO ORIENTE II ETAPA. RENGO,2014,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,RS,1086036.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,1116135.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30123523,"CONSTRUCCION COLECTOR AGUAS LLUVIAS CENTRO SUR DE RENGO, RENGO",2014,PROYECTO,Recursos Hídricos,AGUAS LLUVIAS,Sectorial,RS,231800.0,PREFACTIBILIDAD,DIRECCION DE OBRAS HIDRAULICAS,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,252000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30123715,CONSTRUCCION PISCINA TEMPERADA RENGO,2014,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,OT,472924.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,472924.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30123727,CONSTRUCCION POSTA DE SALUD ESMERALDA,2014,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,,177600.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,177600.0,Esmeralda,Rural,-34.34281,-70.9049,2010s,PLADECO 2010-2018
30123728,NORMALIZACION CENTRO DE SALUD FAMILIAR DE RENGO,2014,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,OT,568321.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,568321.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30126644,CONSTRUCCION NORMALIZACIÓN SISTEMA ELECTRICO CCP RENGO,2014,PROYECTO,Justicia y Seguridad,REHABILITACION ADULTOS,FNDR,RS,271844.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GENDARMERIA VI REGION LIB.GRAL. BERNARDO O'HIGGINS,271844.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30130117,"MEJORAMIENTO SISTEMA APR CHANQUEAHUE, RENGO",2014,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,252091.0,EJECUCION,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,252091.0,Chanqueahue,Rural,-34.4335,-70.78779,2010s,PLADECO 2010-2018
30133071,CONSTRUCCION HOSPITALIZACION CORTA ESTADIA PSIQUIATRICA HOSP RENGO,2014,PROYECTO,Salud,MEDIA COMPLEJIDAD,FNDR,OT,30000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SERVICIO SALUD OHIGGINS,30000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30133823,CONSTRUCCION CENTRO SALUD FAMILIAR RENGO URBANO ORIENTE,2014,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,RS,46000.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,46000.0,Rengo Urbano,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30133840,NORMALIZACION CESFAM ROSARIO - RENGO,2014,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,,70000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,70000.0,Rosario,Rural,-34.34788,-70.84245,2010s,PLADECO 2010-2018
30135397,"AMPLIACION SERVICIO A.P.R. LO DE LOBOS A EL SAUCE, RENGO",2014,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,FI,199328.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,199328.0,Lo De Lobo,Rural,-34.37523,-70.82941,2010s,PLADECO 2010-2018
30159172,"CONSTRUCCION SALA CUNA Y JARDIN INFANTIL LA ESPERANZA , RENGO",2014,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,99930.0,PERFIL,JUNTA NACIONAL DE JARDINES INFANTILES,MUNICIPALIDAD DE RENGO,199859.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30159624,"CONSTRUCCION SALA CUNA Y JARDIN INFANTIL SAN FRANCISCO, RENGO",2014,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,99930.0,PERFIL,JUNTA NACIONAL DE JARDINES INFANTILES,MUNICIPALIDAD DE RENGO,199859.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30213573,"MEJORAMIENTO SISTEMA DE RIEGO RIO CLARO, COMUNA DE RENGO",2014,PROYECTO,Medioambiente,RIEGO,FNDR,OT,880058.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,1056070.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30305324,CONSERVACION PROYECTO PODA COMUNA DE RENGO,2014,PROYECTO,Multisectorial,DESARROLLO URBANO,FNDR,,19445938.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,19445938.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30043967,REPOSICION EDIFICIO CONSISTORIAL MUNICIPALIDAD DE RENGO,2015,PROYECTO,Multisectorial,ADMINISTRACION MULTISECTOR,Sectorial,RS,463601.0,EJECUCION,SUBSECRETARIA DESARROLLO REGIONAL Y ADMINISTRATIVO,MUNICIPALIDAD DE RENGO,4721797.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30063546,MEJORAMIENTO EJE VIAL AVDA. RIQUELME - RENGO,2015,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,3891200.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,12041389.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30083514,MEJORAMIENTO PLAZA DE ARMAS DE RENGO,2015,PROYECTO,Multisectorial,DESARROLLO URBANO,Sectorial,RS,309737.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,MUNICIPALIDAD DE RENGO,706144.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30086791,MEJORAMIENTO GIMNASIO MUNICIPAL DE RENGO,2015,PROYECTO,Deporte,ADMINISTRACION DEPORTES Y RECREACION,FNDR,RS,104095.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,421435.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30088270,REPOSICION DE LA 4° COMISARIA RENGO COMO IMPLEMENTACION DEL PCSP,2015,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,Sectorial,RS,240468.0,PERFIL,CARABINEROS DE CHILE,CARABINEROS DE CHILE,1327760.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30091584,"MEJORAMIENTO AVDA ALONSO DE ERCILLA, COMUNA DE RENGO",2015,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,61624.0,DISEÑO,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,77406.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30091584,"MEJORAMIENTO AVDA ALONSO DE ERCILLA, COMUNA DE RENGO",2015,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,4393705.0,DISEÑO,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,4393705.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30100160,REPOSICION ESCUELA ESPECIAL TERESA NARETTO DE NICOLETTI,2015,PROYECTO,Educación y Cultura,EDUCACION DIFERENCIAL Y ESPECIAL,FNDR,OT,584954.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,584954.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30103618,CONSTRUCCION CENTRO DE ESTUDIO Y TRABAJO LOS CESARES DE RENGO,2015,PROYECTO,Justicia y Seguridad,INTERSUBSECTORIAL JUSTICIA,Sectorial,RS,853761.0,PERFIL,GENDARMERIA DE CHILE,GENDARMERIA DE CHILE,1612696.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30104226,"CONSERVACION CENTRO DE LACTANTES Y PRE ESCOLARES, VI REGION",2015,PROYECTO,Justicia y Seguridad,ASISTENCIA DE MENORES,FNDR,,172157.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SERVICIO NACIONAL DE MENORES VI REGION,203911.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30112398,CONSTRUCCION COMPLEJO POLIDEPORTIVO ORIENTE II ETAPA. RENGO,2015,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,RS,380990.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,1409775.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30123523,"CONSTRUCCION COLECTOR AGUAS LLUVIAS CENTRO SUR DE RENGO, RENGO",2015,PROYECTO,Recursos Hídricos,AGUAS LLUVIAS,Sectorial,RS,311.0,PREFACTIBILIDAD,DIRECCION DE OBRAS HIDRAULICAS,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,259591.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30129538,"MEJORAMIENTO Y AMPLIACION  APR POPETA A SECTOR LAS NIEVES,RENGO",2015,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,260768.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,260768.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30130117,"MEJORAMIENTO SISTEMA APR CHANQUEAHUE, RENGO",2015,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,99361.0,EJECUCION,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,259683.0,Chanqueahue,Rural,-34.4335,-70.78779,2010s,PLADECO 2010-2018
30133823,CONSTRUCCION CENTRO SALUD FAMILIAR RENGO URBANO ORIENTE,2015,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,RS,47385.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,47385.0,Rengo Urbano,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30135397,"AMPLIACION SERVICIO A.P.R. LO DE LOBOS A EL SAUCE, RENGO",2015,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,FI,205330.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,205330.0,Lo De Lobo,Rural,-34.37523,-70.82941,2010s,PLADECO 2010-2018
30216472,"REPOSICION CENTRO DE SALUD FAMILIAR ROSARIO, COMUNA DE RENGO",2015,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,FI,41000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,41000.0,Rosario,Rural,-34.34788,-70.84245,2010s,PLADECO 2010-2018
30216473,"NORMALIZACION CENTRO DE SALUD FAMILIAR RENGO, COMUNA DE RENGO",2015,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,RS,20161.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,20161.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30222322,CONSTRUCCION CICLOVIAS RUTAS H-65 Y H-579 COMUNA DE RENGO,2015,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,20755.0,PERFIL,DIRECCION DE VIALIDAD,VIALIDAD MOP VI REGION LIB.GRAL. BERNARDO O'HIGGIN,451337.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30272625,MEJORAMIENTO BORDES PLAZA DE ARMAS DE RENGO,2015,PROYECTO,Multisectorial,DESARROLLO URBANO,Sectorial,RS,632841.0,PERFIL,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,632841.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30365822,CONSTRUCCION PARQUE ORIENTE RENGO,2015,PROYECTO,Multisectorial,DESARROLLO URBANO,Sectorial,RS,27909.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,90000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30379279,CONSTRUCCION ESTABLECIMIENTO LARGA ESTADIA EN RENGO,2015,PROYECTO,Vivienda y Urbanismo,VIVIENDA DEFINITIVA,Sectorial,RS,50000.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,185724.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30409875,"CONSTRUCCION S. CUNA Y J. INFANTIL LA ESPERANZA, RENGO",2015,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,1.0,PERFIL,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES VI REGION,829443.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30410426,"CONSTRUCCION S. CUNA Y J. INFANTIL SAN FRANCISCO, RENGO",2015,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,Sectorial,RS,162830.0,EJECUCION,JUNTA NACIONAL DE JARDINES INFANTILES,JUNTA NACIONAL JARDINES INFANTILES VI REGION,881949.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30416729,CONSERVACION LICEO LUIS URBINA FLORES DE LA COMUNA DE RENGO,2015,PROYECTO,Educación y Cultura,EDUCACION MEDIA TECNICO,Sectorial,,30000.0,PERFIL,SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,43021.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30420427,REPOSICION CON RELOCALIZACIÓN 1° JUZGADO DE LETRAS DE RENGO,2015,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,Sectorial,RS,280000.0,DISEÑO,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,449718.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30425873,CONSERVACION CUBIERTA PABELLONES ESCUELA MARTA AVARIA S. RENGO,2015,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,,71262.0,PERFIL,SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,81262.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30432072,MEJORAMIENTO SERVICIO APR LA ALIANZA DE LA COMUNA DE RENGO,2015,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,227984.0,EJECUCION,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,227984.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30043967,REPOSICION EDIFICIO CONSISTORIAL MUNICIPALIDAD DE RENGO,2016,PROYECTO,Multisectorial,ADMINISTRACION MULTISECTOR,Sectorial,RS,1118570.0,EJECUCION,SUBSECRETARIA DESARROLLO REGIONAL Y ADMINISTRATIVO,MUNICIPALIDAD DE RENGO,4543041.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30063546,MEJORAMIENTO EJE VIAL AVDA. RIQUELME - RENGO,2016,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,2475350.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,12531723.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30083514,MEJORAMIENTO PLAZA DE ARMAS DE RENGO,2016,PROYECTO,Multisectorial,DESARROLLO URBANO,Sectorial,RS,430154.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,MUNICIPALIDAD DE RENGO,738554.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30088270,REPOSICION DE LA 4° COMISARIA RENGO COMO IMPLEMENTACION DEL PCSP,2016,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,Sectorial,RS,30175.0,PERFIL,CARABINEROS DE CHILE,CARABINEROS DE CHILE,2570883.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30103618,CONSTRUCCION CENTRO DE ESTUDIO Y TRABAJO LOS CESARES DE RENGO,2016,PROYECTO,Justicia y Seguridad,INTERSUBSECTORIAL JUSTICIA,Sectorial,RS,621451.0,PERFIL,GENDARMERIA DE CHILE,GENDARMERIA DE CHILE,2125031.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30104226,"CONSERVACION CENTRO DE LACTANTES Y PRE ESCOLARES,  VI REGION",2016,PROYECTO,Justicia y Seguridad,ASISTENCIA DE MENORES,FNDR,,84538.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SERVICIO NACIONAL DE MENORES VI REGION,235033.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30112398,CONSTRUCCION COMPLEJO POLIDEPORTIVO ORIENTE II ETAPA. RENGO,2016,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,RS,390903.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,1471712.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30123523,"CONSTRUCCION COLECTOR AGUAS LLUVIAS CENTRO SUR DE RENGO, RENGO",2016,PROYECTO,Recursos Hídricos,AGUAS LLUVIAS,Sectorial,RS,92135.0,PREFACTIBILIDAD,DIRECCION DE OBRAS HIDRAULICAS,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,271452.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30129538,"MEJORAMIENTO Y AMPLIACION  APR POPETA A SECTOR LAS NIEVES,RENGO",2016,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,272764.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,272764.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30130117,"MEJORAMIENTO SISTEMA APR CHANQUEAHUE, RENGO",2016,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,172269.0,EJECUCION,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,271629.0,Chanqueahue,Rural,-34.4335,-70.78779,2010s,PLADECO 2010-2018
30133823,CONSTRUCCION CENTRO SALUD FAMILIAR RENGO URBANO ORIENTE,2016,PROYECTO,Salud,BAJA COMPLEJIDAD,Sectorial,RS,1880422.0,EJECUCION,MINISTERIO DE SALUD,MUNICIPALIDAD DE RENGO,4804487.0,Rengo Urbano,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30133823,CONSTRUCCION CENTRO SALUD FAMILIAR RENGO URBANO ORIENTE,2016,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,RS,48534.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,48534.0,Rengo Urbano,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30135397,"AMPLIACION SERVICIO A.P.R. LO DE LOBOS A EL SAUCE, RENGO",2016,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,FI,214776.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,214776.0,Lo De Lobo,Rural,-34.37523,-70.82941,2010s,PLADECO 2010-2018
30216473,"NORMALIZACION CENTRO DE SALUD FAMILIAR RENGO, COMUNA DE RENGO",2016,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,RS,21088.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,21088.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30222322,CONSTRUCCION CICLOVIAS RUTAS H-65 Y H-579 COMUNA DE RENGO,2016,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,74689.0,PERFIL,DIRECCION DE VIALIDAD,VIALIDAD MOP VI REGION LIB.GRAL. BERNARDO O'HIGGIN,472940.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30365822,CONSTRUCCION PARQUE ORIENTE RENGO,2016,PROYECTO,Multisectorial,DESARROLLO URBANO,Sectorial,RS,41000.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,3583353.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30365822,CONSTRUCCION PARQUE ORIENTE RENGO,2016,PROYECTO,Multisectorial,DESARROLLO URBANO,Sectorial,RS,66231.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,94140.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30379279,CONSTRUCCION ESTABLECIMIENTO LARGA ESTADIA EN RENGO,2016,PROYECTO,Vivienda y Urbanismo,VIVIENDA DEFINITIVA,Sectorial,RS,103500.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,3716556.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30379279,CONSTRUCCION ESTABLECIMIENTO LARGA ESTADIA EN RENGO,2016,PROYECTO,Vivienda y Urbanismo,VIVIENDA DEFINITIVA,Sectorial,RS,139084.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,189084.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30394975,REPOSICION ESCUELA DIFERENCIAL TERESA NARETTO DE NICOLETTI,2016,PROYECTO,Educación y Cultura,EDUCACION DIFERENCIAL Y ESPECIAL,FNDR,RS,105230.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,167219.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30398487,"MEJORAMIENTO CAMINO BASICO INTERMEDIO RUTA H-65, POPETA - LAS NIEVES",2016,PROYECTO,Transporte y Vialidad,TRANSPORTE CAMINERO,Sectorial,RS,303956.0,PERFIL,DIRECCION DE VIALIDAD,VIALIDAD MOP VI REGION LIB.GRAL. BERNARDO O'HIGGIN,538056.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30398535,"REPOSICION PARCIAL LICEO LUIS URBINA FLORES, RENGO",2016,PROYECTO,Educación y Cultura,EDUCACION MEDIA TECNICO,FNDR,RS,5230.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,177035.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30401722,CONSTRUCCION LICEO POLIVALENTE ROSARIO COMUNA DE RENGO,2016,PROYECTO,Educación y Cultura,EDUCACION MEDIA TECNICO,FNDR,OT,8049.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,8049.0,Rosario,Rural,-34.34788,-70.84245,2010s,PLADECO 2010-2018
